# 1000 randomly selected quasars taken from the Shen SDSS DR7 Quasar Catalogue
# http://quasar.astro.illinois.edu/BH_mass/dr7.htm
# Columns are
# Right Ascension, Declination, redshift, log BH mass, log bolometric luminosity
1.436759999999999877e+02,2.274429999999999907e+01,1.747600000000000042e+00,1.013620000000000054e+01,4.757410000000000139e+01
1.729600000000000080e+02,2.496499999999999986e+01,1.572500000000000009e+00,9.357530000000000570e+00,4.647240000000000038e+01
2.388269999999999982e+02,2.121640000000000015e+01,1.505200000000000093e+00,8.819279999999999120e+00,4.628909999999999769e+01
2.026459999999999866e+02,5.070510000000000161e+01,1.046799999999999953e+00,8.491640000000000299e+00,4.622509999999999764e+01
1.994850000000000136e+02,4.549640000000000128e+01,1.679499999999999993e+00,8.912589999999999790e+00,4.660900000000000176e+01
1.572839999999999918e+02,3.686540000000000106e+01,1.750000000000000000e+00,9.356389999999999318e+00,4.663340000000000174e+01
5.312519999999999953e+01,1.204599999999999893e+00,1.036999999999999922e+00,8.636889999999999290e+00,4.586280000000000001e+01
2.090840000000000032e+02,2.187829999999999941e+01,1.441799999999999971e+00,9.139900000000000801e+00,4.630590000000000117e+01
2.263009999999999877e+02,2.597060000000000102e+01,1.947300000000000031e+00,8.720789999999999154e+00,4.660060000000000002e+01
1.516469999999999914e+02,3.921379999999999910e+01,9.606000000000000094e-01,7.857409999999999783e+00,4.595389999999999731e+01
1.523600000000000136e+02,-2.724130000000000162e-01,1.560499999999999998e+00,9.416090000000000515e+00,4.646800000000000352e+01
1.635289999999999964e+02,1.340620000000000012e+01,1.120400000000000063e+00,9.048859999999999459e+00,4.617779999999999774e+01
1.723789999999999907e+02,6.053439999999999799e+01,1.481700000000000017e+00,9.120599999999999596e+00,4.631909999999999883e+01
1.851049999999999898e+02,4.809199999999999875e+01,6.614999999999999769e-01,8.782429999999999737e+00,4.558840000000000003e+01
3.227730000000000246e+02,-2.573759999999999937e-01,1.362800000000000011e+00,8.873329999999999274e+00,4.568399999999999750e+01
1.518679999999999950e+02,1.779599999999999937e+01,1.737600000000000033e+00,9.199230000000000018e+00,4.667179999999999751e+01
1.937009999999999934e+02,2.954449999999999932e+01,6.276000000000000467e-01,8.684150000000000702e+00,4.544440000000000168e+01
3.584370000000000118e+02,-7.726490000000000302e-01,2.231799999999999784e+00,9.018459999999999255e+00,4.650370000000000203e+01
1.960819999999999936e+02,6.561610000000000298e+01,1.084100000000000064e+00,8.629490000000000549e+00,4.655870000000000175e+01
1.783369999999999891e+02,3.137199999999999989e+01,1.358899999999999997e+00,8.708949999999999747e+00,4.625630000000000308e+01
1.206889999999999930e+02,1.456520000000000081e+01,1.564400000000000013e+00,8.715289999999999537e+00,4.652199999999999847e+01
1.238119999999999976e+02,2.959669999999999845e+01,1.245700000000000029e+00,9.051759999999999806e+00,4.626610000000000156e+01
1.935360000000000014e+02,-3.298599999999999866e-01,1.361099999999999977e+00,8.945629999999999526e+00,4.673340000000000316e+01
3.289499999999999886e+02,1.175609999999999999e+01,3.114999999999999991e-01,8.814130000000000464e+00,4.509389999999999787e+01
3.343240000000000101e-01,-1.118449999999999989e+01,1.421599999999999975e+00,9.639359999999999928e+00,4.629449999999999932e+01
1.190060000000000002e+02,2.839730000000000132e+01,2.113700000000000134e+00,9.174500000000000099e+00,4.706400000000000006e+01
2.171059999999999945e+02,4.887199999999999989e+01,1.229999999999999982e+00,9.061040000000000205e+00,4.605619999999999692e+01
1.890689999999999884e+02,5.989200000000000301e+00,1.101699999999999902e+00,9.077239999999999753e+00,4.560220000000000340e+01
1.575860000000000127e+02,3.071499999999999986e+01,1.318400000000000016e+00,9.371150000000000091e+00,4.679829999999999757e+01
5.374510000000000076e+01,-4.156739999999999879e-01,2.334600000000000009e+00,9.081799999999999429e+00,4.662599999999999767e+01
1.451080000000000041e+02,2.360259999999999891e+01,1.959799999999999986e+00,9.836919999999999220e+00,4.750860000000000127e+01
1.284989999999999952e+02,5.699689999999999657e+01,1.782699999999999951e+00,9.610670000000000712e+00,4.670609999999999928e+01
2.269389999999999930e+02,4.606369999999999720e+01,1.920299999999999896e+00,8.763049999999999784e+00,4.622359999999999758e+01
1.822100000000000080e+02,3.607999999999999829e+01,3.876000000000000001e-01,7.935010000000000119e+00,4.521809999999999974e+01
1.432940000000000111e+02,-3.813420000000000143e-01,1.828000000000000069e+00,9.354599999999999582e+00,4.671000000000000085e+01
2.226279999999999859e+02,2.180499999999999972e+01,2.090800000000000214e+00,8.725830000000000197e+00,4.669069999999999965e+01
2.139639999999999986e+02,5.246130000000000138e+01,2.586599999999999788e+00,9.673230000000000217e+00,4.662590000000000146e+01
1.272590000000000003e+02,2.700560000000000116e+01,8.885999999999999455e-01,9.325770000000000337e+00,4.603509999999999991e+01
2.383089999999999975e+02,1.877149999999999963e+01,1.432399999999999896e+00,8.969870000000000232e+00,4.632500000000000284e+01
3.407040000000000077e+02,-9.209659999999999513e+00,1.555500000000000105e+00,9.116329999999999600e+00,4.641060000000000230e+01
2.499619999999999891e+02,1.162650000000000006e+01,2.665299999999999780e+00,8.813510000000000844e+00,4.693289999999999651e+01
2.490020000000000095e+02,3.835390000000000299e+01,1.738199999999999967e+00,9.430479999999999308e+00,4.652029999999999887e+01
1.876670000000000016e+02,5.786760000000000304e+01,1.134900000000000020e+00,9.237740000000000506e+00,4.620159999999999911e+01
3.219359999999999999e+00,-3.500600000000000239e-02,5.691000000000000503e-01,8.412169999999999703e+00,4.526359999999999673e+01
1.388350000000000080e+02,4.265959999999999752e+00,1.920400000000000107e+00,9.034489999999999910e+00,4.680960000000000321e+01
1.576889999999999930e+02,6.514130000000000109e+01,2.876399999999999846e+00,9.269690000000000651e+00,4.683820000000000050e+01
1.541639999999999873e+02,4.088479999999999848e+01,1.532599999999999962e+00,8.935489999999999711e+00,4.654890000000000327e+01
3.547930000000000064e+02,4.507849999999999824e+01,2.408399999999999874e+00,8.832760000000000389e+00,4.618359999999999843e+01
1.430000000000000000e+02,5.556320000000000192e+01,2.656000000000000028e-01,8.571109999999999118e+00,4.564110000000000156e+01
2.271450000000000102e+02,2.464059999999999917e+01,1.626100000000000101e+00,8.942399999999999238e+00,4.671800000000000352e+01
1.976819999999999879e+02,3.369659999999999656e+01,1.190299999999999914e+00,8.947939999999999117e+00,4.659250000000000114e+01
1.516289999999999907e+02,2.867869999999999919e+01,1.802300000000000013e+00,9.026949999999999363e+00,4.621399999999999864e+01
3.555339999999999918e+02,1.469749999999999979e+01,4.081000000000000183e-01,7.831439999999999735e+00,4.549049999999999727e+01
2.519149999999999920e+02,3.460240000000000293e+01,4.010799999999999699e+00,9.065139999999999532e+00,4.729270000000000351e+01
1.133550000000000040e+02,4.215460000000000207e+01,1.134600000000000053e+00,9.043590000000000018e+00,4.631450000000000244e+01
2.139039999999999964e+02,4.724609999999999843e+01,2.094199999999999839e+00,9.516439999999999344e+00,4.627349999999999852e+01
2.085529999999999973e+02,-2.028399999999999981e+00,2.317000000000000171e+00,9.124840000000000728e+00,4.693829999999999814e+01
1.307630000000000052e+02,3.047929999999999851e+01,1.552599999999999980e+00,9.192009999999999792e+00,4.617069999999999652e+01
3.339390000000000214e+02,-7.740029999999999966e+00,2.312300000000000022e+00,9.478460000000000107e+00,4.688909999999999911e+01
2.165080000000000098e+02,-2.217490000000000183e+00,1.833599999999999897e+00,8.813029999999999475e+00,4.671110000000000184e+01
2.131959999999999980e+02,4.978840000000000288e+01,3.854499999999999815e+00,9.777210000000000178e+00,4.691599999999999682e+01
2.016359999999999957e+02,7.209380000000000344e+00,9.392000000000000348e-01,9.434469999999999246e+00,4.631689999999999685e+01
2.228280000000000030e+02,3.744210000000000349e+01,2.646999999999999909e-01,7.978170000000000428e+00,4.510770000000000124e+01
1.699650000000000034e+02,1.752260000000000062e+01,2.365600000000000147e+00,8.569259999999999877e+00,4.638020000000000209e+01
3.365390000000000015e+01,5.307659999999999600e-01,1.038999999999999924e+00,8.270070000000000476e+00,4.593690000000000140e+01
1.986220000000000141e+02,1.598569999999999958e+01,1.129000000000000004e+00,9.663500000000000867e+00,4.603260000000000218e+01
1.983580000000000041e+02,2.983510000000000062e+01,3.503999999999999893e-01,8.159110000000000085e+00,4.511110000000000042e+01
1.747059999999999889e+02,4.736919999999999931e+01,1.774599999999999955e+00,9.230790000000000717e+00,4.687870000000000203e+01
2.026949999999999932e+02,4.041150000000000020e+00,1.683899999999999952e+00,9.073449999999999349e+00,4.674530000000000030e+01
1.234620000000000033e+02,3.441770000000000351e+01,1.570300000000000029e+00,8.628149999999999764e+00,4.591760000000000019e+01
1.602079999999999984e+02,8.205030000000000712e+00,1.782000000000000028e+00,9.298000000000000043e+00,4.592759999999999820e+01
1.559459999999999980e+02,3.013129999999999953e+01,1.213700000000000001e+00,8.948420000000000485e+00,4.579449999999999932e+01
3.593500000000000227e+02,-9.262719999999999843e+00,8.054000000000000048e-01,8.957929999999999282e+00,4.593760000000000332e+01
1.218250000000000028e+02,2.092389999999999972e+01,1.949500000000000011e+00,8.726589999999999847e+00,4.673140000000000072e+01
1.707510000000000048e+02,6.055010000000000048e+01,1.504199999999999982e+00,9.013700000000000045e+00,4.617840000000000344e+01
1.496930000000000121e+02,1.839049999999999940e+01,1.527300000000000102e+00,8.831630000000000535e+00,4.637890000000000157e+01
2.536779999999999973e+02,3.790699999999999648e+01,4.995999999999999885e-01,8.367570000000000618e+00,4.556260000000000332e+01
1.940420000000000016e+02,1.723160000000000025e+01,4.329600000000000115e+00,9.305939999999999657e+00,4.708829999999999671e+01
2.526589999999999847e+01,1.083650000000000002e+00,7.890000000000000346e-01,8.888479999999999492e+00,4.559089999999999776e+01
1.701030000000000086e+02,1.881559999999999988e+01,1.320599999999999996e+00,8.747289999999999566e+00,4.660629999999999740e+01
